"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,148425386,134985284,1,4,,,,5,37,"M",2,2,"R",37,0
2020,148420371,134985314,1,4,,,,5,34,"F",1,2,"R",34,0
2020,148425467,134985360,2,4,,,,5,3,"F",2,2,"R",3,0
2020,148425466,134985360,1,4,,,,5,35,"F",2,2,"R",35,0
2020,148420424,134985360,3,4,,,,5,18,"M",2,2,"R",18,0
2020,148420425,134985360,4,4,,,,5,16,"M",2,2,"R",16,0
2020,148425507,134987234,2,4,,,,5,64,"F",1,2,"R",64,0
2020,148425520,134985399,1,4,,,,5,73,"M",1,2,"R",73,0
2020,148425568,134985447,1,4,,,,5,19,"F",2,2,"R",19,0
2020,148425615,134985493,1,4,,,,5,41,"M",2,2,"R",41,0
2020,148425660,134985531,1,1,,,,,,"",,,"",,
2020,148425825,134985675,1,4,,,,5,28,"F",1,2,"R",28,0
2020,148425704,134985567,1,4,,,,5,22,"M",2,2,"R",22,0
2020,148425726,134985584,1,8,,,,,,"",,,"",,
2020,148420642,134985600,1,8,,,,,,"",,,"",,
2020,148425838,134985687,1,4,,,,5,35,"F",1,2,"R",35,0
2020,148425924,134987525,1,4,,,,5,64,"F",2,2,"R",64,0
2020,148420795,134987533,2,8,,,,,,"",,,"",,
2020,148425935,134987533,1,4,,,,5,28,"F",1,2,"R",28,0
2020,148420835,134985824,1,1,,,,,,"",,,"",,
2020,148420875,134985860,2,8,,,,,,"",,,"",,
2020,148420872,134985860,1,4,,,,5,61,"M",2,2,"R",61,0
2020,148426339,134991158,1,4,,,,5,40,"F",1,2,"R",40,0
2020,148426379,134987868,1,1,,,,,,"",,,"",,
2020,148426464,134991274,1,4,,,,5,68,"M",1,2,"R",68,0
2020,148426486,134991293,1,4,,,,5,47,"M",1,2,"R",47,0
2020,148426619,134988043,1,4,,,,5,39,"F",1,2,"R",39,0
2020,148421491,134988131,1,1,,,,,,"",,,"",,
2020,148426782,134991559,1,4,,,,5,62,"M",1,2,"R",62,0
2020,148421529,134991568,1,4,,,,5,41,"F",2,2,"R",41,0
2020,148404991,134971109,1,4,,,,5,35,"M",2,2,"R",35,0
2020,148405004,134971115,1,8,,,,,,"",,,"",,
2020,148405106,134971199,1,1,,,,,,"",,,"",,
2020,148405116,134971221,1,1,,,,,,"",,,"",,
2020,148405158,134971249,1,4,,,,5,66,"F",1,2,"R",66,0
2020,148402158,134971279,1,4,,,,5,25,"M",8,1,"N",25,0
2020,148405308,134971381,1,8,,,,,,"",,,"",,
2020,148402298,134969905,1,4,,,,5,25,"F",1,2,"N",25,0
2020,148405396,134971470,1,4,,,,5,76,"M",1,1,"R",76,0
2020,148405444,134971514,1,4,,,,5,20,"F",2,2,"R",20,0
2020,148405558,134971611,2,8,,,,,,"",,,"",,
2020,148405557,134971611,1,4,,,,5,19,"M",2,2,"R",19,0
2020,148402472,134971646,1,4,,,,5,23,"M",2,2,"R",23,0
2020,148405627,134971679,1,1,,,,,,"",,,"",,
2020,148402751,134970319,1,4,,,,5,57,"F",1,3,"R",57,0
2020,148405934,134970319,2,4,,,,5,56,"M",1,3,"R",56,0
2020,148405956,134971946,1,4,,,,5,35,"M",1,2,"R",35,0
2020,148402832,134970378,1,4,,,,5,28,"F",2,2,"R",28,0
2020,148406192,134972163,1,4,,,,5,27,"F",1,2,"R",27,0
2020,148406234,134972207,1,4,,,,5,21,"M",1,2,"R",21,0
2020,148406260,134972235,1,4,,,,5,29,"F",2,2,"R",29,0
2020,148406267,134972242,1,4,,,,5,57,"F",1,2,"R",57,0
2020,148408040,134972251,1,4,,,,5,32,"F",1,,"R",32,0
2020,148406328,134970613,1,4,,,,5,69,"F",2,2,"R",69,0
2020,148408203,134970734,1,4,,,,5,49,"M",2,2,"R",49,0
2020,148406520,134972462,1,4,,,,5,33,"F",1,2,"N",33,0
2020,148408415,134970929,1,4,,,,5,42,"F",2,2,"R",42,0
2020,148406673,134972594,1,1,,,,,,"",,,"",,
2020,148408411,134972606,1,1,,,,,,"",,,"",,
2020,148408487,134970982,1,4,,,,5,37,"M",1,2,"R",37,0
2020,148408540,134972697,1,8,,,,,,"",,,"",,
2020,148406837,134972743,1,8,,,,,,"",,,"",,
2020,148406917,134972805,1,4,,,,5,35,"F",2,3,"R",35,0
2020,148406923,134972811,1,1,,,,,,"",,,"",,
2020,148408280,134970810,1,1,,,,,,"",,,"",,
2020,148408297,134972443,1,4,,,,5,26,"M",1,2,"R",26,0
2020,148408312,134972452,1,4,,,,5,39,"M",2,2,"R",39,0
2020,148406583,134972515,1,4,,,,5,22,"M",2,2,"R",22,0
2020,148408388,134970899,1,4,,,,5,80,"F",1,2,"N",80,0
2020,148406615,134970908,1,4,,,,5,54,"F",2,2,"R",54,0
2020,148408577,134972749,1,4,,,,4,,"M",1,2,"R",,
2020,148408640,134972834,1,4,,,,5,45,"F",0,2,"R",45,0
2020,148408650,134976139,1,1,,,,,,"",,,"",,
2020,148408674,134972862,1,4,,,,5,28,"F",2,2,"R",28,0
2020,148407045,134972924,1,4,,,,5,43,"M",1,2,"R",43,0
2020,148408785,134972984,1,4,,,,5,35,"M",2,2,"N",35,0
2020,148407181,134973043,1,4,,,,5,75,"F",1,2,"R",75,0
2020,148408906,134973140,1,1,,,,,,"",,,"",,
2020,148408970,134976413,1,4,,,,5,51,"M",1,1,"R",51,0
2020,148407411,134973228,1,4,,,,5,30,"F",1,2,"N",30,0
2020,148409027,134973268,1,8,,,,,,"",,,"",,
2020,148409046,134973284,1,4,,,,5,40,"F",1,2,"R",40,0
2020,148407531,134973337,1,1,,,,,,"",,,"",,
2020,148407560,134973356,1,8,,,,,,"",,,"",,
2020,148407571,134973364,1,4,,,,5,40,"F",1,2,"R",40,0
2020,148407699,134973488,1,4,,,,4,,"M",1,1,"R",,
2020,148407745,134973522,1,8,,,,,,"",,,"",,
2020,148409260,134973544,1,4,,,,5,50,"M",1,2,"N",50,0
2020,148409284,134976694,1,1,,,,,,"",,,"",,
2020,148407741,134973516,1,4,,,,5,32,"M",2,3,"N",32,0
2020,148412908,134973661,1,4,,,,5,32,"F",2,2,"R",32,0
2020,148413271,134973960,1,4,,,,5,28,"M",1,2,"N",28,0
2020,148409611,134977007,1,4,,,,5,35,"M",2,2,"R",35,0
2020,148413322,134974001,1,4,,,,5,33,"F",2,2,"R",33,0
2020,148413337,134974023,1,8,,,,,,"",,,"",,
2020,148377004,134945616,1,4,,,,5,22,"F",1,2,"R",22,0
2020,148381544,134945604,1,4,,,,5,43,"F",1,2,"R",43,0
2020,148381561,134945616,2,4,,,,5,24,"M",1,2,"R",24,0
2020,148377006,134945616,3,4,,,,5,50,"F",1,2,"R",50,0
2020,148381616,134949233,1,4,,,,5,39,"F",1,2,"R",39,0
2020,148381617,134945661,1,4,,,,5,8,"F",1,2,"R",8,0
2020,148381618,134945661,2,4,,,,5,7,"F",1,2,"R",7,0
2020,148381619,134945661,3,4,,,,5,6,"F",1,2,"R",6,0
2020,148381673,134949286,1,8,,,,,,"",,,"",,
2020,148381778,134949372,1,4,,,,5,23,"F",2,2,"R",23,0
2020,148381836,134945793,1,4,,,,5,27,"F",2,2,"R",27,0
2020,148381931,134949503,1,4,,,,5,63,"F",1,2,"R",63,0
2020,148381979,134949545,1,8,,,,,,"",,,"",,
2020,148377344,134949587,1,4,,,,5,49,"F",1,2,"R",49,0
2020,148382030,134945917,1,4,,,,5,31,"F",1,2,"R",31,0
2020,148377408,134945979,1,8,,,,,,"",,,"",,
2020,148377434,134945996,1,4,,,,5,22,"F",2,2,"R",22,0
2020,148377582,134949847,1,4,,,,5,50,"M",1,3,"R",50,0
2020,148377614,134949897,1,4,,,,5,80,"F",1,2,"R",80,0
2020,148377809,134951318,1,4,,,,5,62,"F",1,2,"R",62,0
2020,148382619,134951338,1,4,,,,5,28,"F",1,,"",28,0
2020,148382650,134950139,1,4,,,,5,26,"M",2,2,"R",26,0
2020,148382691,134950175,1,8,,,,,,"",,,"",,
2020,148384088,134952508,1,4,,,,5,29,"M",1,2,"N",29,0
2020,148389316,134956592,1,8,,,,,,"",,,"",,
2020,148384137,134952542,1,4,,,,5,19,"M",2,2,"R",19,0
2020,148384138,134952542,2,4,,,,5,44,"M",2,2,"R",44,0
2020,148389377,134956650,1,8,,,,,,"",,,"",,
2020,148389440,134956710,1,4,,,,5,75,"M",0,2,"R",75,0
2020,148389454,134956722,1,4,,,,5,39,"F",2,2,"R",39,0
2020,148389627,134956878,1,4,,,,5,54,"M",1,2,"R",54,0
2020,148389781,134957021,1,8,,,,,,"",,,"",,
2020,148384492,134952857,1,8,,,,,,"",,,"",,
2020,148384493,134952857,2,4,,,,5,29,"M",2,2,"R",29,0
2020,148389743,134956995,1,4,,,,5,42,"M",1,2,"R",42,0
2020,148389851,134957076,1,4,,,,5,31,"F",2,2,"R",31,0
2020,148389878,134957101,1,4,,,,5,18,"F",2,2,"R",18,0
2020,148389900,134952906,1,8,,,,,,"",,,"",,
2020,148384563,134952932,1,8,,,,,,"",,,"",,
2020,148384602,134957184,1,4,,,,5,38,"F",1,2,"N",38,0
2020,148384604,134957184,2,4,,,,5,41,"M",1,2,"N",41,0
2020,148384599,134952964,1,4,,,,5,22,"F",2,2,"R",22,0
2020,148390114,134957298,1,4,,,,5,50,"F",0,2,"R",50,0
2020,148390142,134957318,1,4,,,,5,38,"F",2,3,"R",38,0
2020,148384745,134953095,1,8,,,,,,"",,,"",,
2020,148384777,134953128,1,4,,,,5,70,"F",1,2,"R",70,0
2020,148390115,134957300,1,4,,,,5,72,"M",1,2,"R",72,0
2020,148390359,134957505,1,1,,,,,,"",,,"",,
2020,148390517,134957719,1,1,,,,,,"",,,"",,
2020,148390646,134957770,1,4,,,,5,44,"F",2,2,"R",44,0
2020,148390706,134957826,1,4,,,,5,29,"M",1,2,"N",29,0
2020,148390725,134957841,1,4,,,,5,27,"F",2,2,"R",27,0
2020,148385202,134953496,1,1,,,,,,"",,,"",,
2020,148385252,134953540,1,8,,,,,,"",,,"",,
2020,148390951,134958037,1,4,,,,5,37,"F",1,1,"R",37,0
2020,148390952,134958037,2,4,,,,5,13,"M",1,2,"R",13,0
2020,148385393,134953667,1,8,,,,,,"",,,"",,
2020,148391042,134958113,1,4,,,,5,26,"F",2,2,"R",26,0
2020,148416340,134981745,1,4,,,,5,56,"M",1,2,"R",56,0
2020,148412130,134981764,1,4,,,,5,62,"M",2,2,"R",62,0
2020,148416469,134979309,1,4,,,,5,29,"F",2,2,"R",29,0
2020,148416489,134981863,1,4,,,,5,31,"M",1,2,"R",31,0
2020,148412228,134979328,1,4,,,,5,55,"M",2,2,"R",55,0
2020,148412230,134979331,1,4,,,,5,63,"M",1,2,"R",63,0
2020,148416467,134981901,1,4,,,,5,33,"M",1,2,"R",33,0
2020,148416522,134981901,2,4,,,,5,22,"F",1,2,"R",22,0
2020,148416554,134979354,1,4,,,,4,,"M",1,3,"N",,
2020,148416638,134981990,1,4,,,,5,40,"F",1,2,"R",40,0
2020,148416680,134982021,1,4,,,,5,19,"M",2,2,"N",19,0
2020,148416729,134979465,1,4,,,,5,36,"F",1,2,"R",36,0
2020,148412382,134979473,2,4,,,,5,30,"F",1,2,"R",30,0
2020,148416839,134982166,1,4,,,,5,33,"F",2,2,"R",33,0
2020,148412449,134982170,1,8,,,,,,"",,,"",,
2020,148412454,134982179,1,4,,,,5,24,"F",2,2,"R",24,0
2020,148416887,134982206,1,4,,,,5,34,"F",1,2,"R",34,0
2020,148416941,134982271,1,4,,,,5,47,"M",1,2,"R",47,0
2020,148412576,134982294,1,4,,,,5,47,"M",1,2,"R",47,0
2020,148412615,134979664,1,4,,,,5,45,"M",1,3,"R",45,0
2020,148417084,134982394,1,4,,,,5,20,"F",2,2,"R",20,0
2020,148412675,134979719,1,4,,,,5,54,"F",2,2,"R",54,0
2020,148412700,134979785,1,4,,,,5,17,"F",2,2,"R",17,0
2020,148412708,134979785,3,4,,,,5,50,"F",2,2,"R",50,0
2020,148417140,134979785,2,4,,,,5,14,"M",2,2,"R",14,0
2020,148417354,134982624,1,4,,,,5,28,"F",2,2,"R",28,0
2020,148417367,134982656,1,4,,,,5,30,"M",2,2,"R",30,0
2020,148417405,134979952,1,4,,,,5,51,"M",2,2,"R",51,0
2020,148417939,134979964,1,4,,,,5,23,"M",2,2,"R",23,0
2020,148417585,134982809,1,4,,,,5,28,"F",2,2,"R",28,0
2020,148418061,134980123,1,4,,,,5,14,"M",1,2,"R",14,0
2020,148417615,134980123,2,4,,,,5,14,"M",1,2,"R",14,0
2020,148405421,134971495,1,4,,,,5,62,"F",1,3,"R",62,0
2020,148402323,134971480,1,4,,,,5,38,"M",1,2,"R",38,0
2020,148405290,134971361,1,4,,,,5,37,"M",2,2,"N",37,0
2020,148405438,134971509,1,4,,,,5,16,"F",2,2,"N",16,0
2020,148402436,134971588,1,8,,,,,,"",,,"",,
2020,148402384,134971534,2,4,,,,5,32,"F",2,3,"R",32,0
2020,148405379,134971445,2,4,,,,5,20,"F",1,2,"R",20,0
2020,148405378,134971445,1,4,,,,5,13,"F",0,3,"R",13,0
2020,148405399,134971475,1,4,,,,5,19,"F",2,2,"R",19,0
2020,148405470,134971534,1,4,,,,5,38,"F",1,2,"R",38,0
2020,148405496,134969990,1,8,,,,,,"",,,"",,
2020,148405397,134971474,1,4,,,,5,58,"M",2,2,"R",58,0
2020,148405501,134971563,1,4,,,,5,16,"M",1,2,"R",16,0
2020,148402413,134970000,1,4,,,,5,37,"M",1,2,"N",37,0
2020,148402414,134970002,1,8,,,,,,"",,,"",,
2020,148405510,134971567,1,4,,,,5,62,"M",1,2,"R",62,0
2020,148405514,134971569,1,1,,,,,,"",,,"",,
2020,148402441,134970024,1,4,,,,5,45,"M",1,2,"R",45,0
2020,148405522,134971579,1,4,,,,5,80,"M",1,3,"R",80,0
2020,148402462,134971614,1,4,,,,5,33,"F",2,3,"R",33,0
2020,148405589,134971638,1,1,,,,,,"",,,"",,
2020,148405610,134971661,1,4,,,,5,55,"M",1,2,"R",55,0
2020,148405618,134971672,1,1,,,,,,"",,,"",,
2020,148402543,134970114,1,8,,,,,,"",,,"",,
2020,148405660,134970142,1,8,,,,,,"",,,"",,
2020,148402609,134971767,1,4,,,,5,59,"M",1,2,"R",59,0
2020,148402598,134971773,1,4,,,,5,60,"M",2,2,"R",60,0
2020,148405725,134971771,1,4,,,,5,4,"F",1,2,"R",4,0
2020,148405740,134970176,4,1,,,,,,"",,,"",,
2020,148405742,134970176,5,1,,,,,,"",,,"",,
2020,148405748,134970176,6,8,,,,,,"",,,"",,
2020,148405738,134970176,2,1,,,,,,"",,,"",,
2020,148405737,134970176,1,1,,,,,,"",,,"",,
2020,148405739,134970176,3,1,,,,,,"",,,"",,
2020,149581396,136052197,1,4,,,,5,22,"M",1,,"N",22,0
2020,149583082,136048303,1,4,,,,5,53,"F",1,2,"R",53,0
2020,149581756,136052495,1,4,,,,5,65,"F",1,2,"R",65,0
2020,149581809,136052550,2,4,,,,5,37,"M",1,2,"R",37,0
2020,149581962,136052661,2,4,,,,5,45,"M",1,2,"R",45,0
2020,149581961,136052661,1,4,,,,5,33,"M",1,2,"N",33,0
2020,149583285,136052673,1,1,,,,,,"",,,"",,
2020,149583340,136048509,2,4,,,,5,17,"F",2,2,"R",17,0
2020,149583280,136048509,1,4,,,,5,20,"F",2,2,"R",20,0
2020,149582027,136048547,1,8,,,,,,"",,,"",,
2020,149583385,136048547,4,4,,,,5,39,"M",1,,"R",39,0
2020,149583443,136052754,1,8,,,,,,"",,,"",,
2020,149583484,136052762,1,4,,,,5,33,"M",2,2,"N",33,0
2020,149583514,136048655,1,8,,,,,,"",,,"",,
2020,149582121,136048688,1,4,,,,5,86,"F",1,2,"R",86,0
2020,149582147,136052808,1,4,,,,5,70,"M",1,2,"R",70,0
2020,149583582,136048742,1,4,,,,5,24,"M",2,2,"N",24,0
2020,149583586,136048742,2,4,,,,5,56,"M",1,2,"R",56,0
2020,149582243,136048889,1,2,,,,,,"",,,"",,
2020,149583848,136048949,1,4,,,,5,39,"M",1,3,"R",39,0
2020,148392539,134959425,1,4,,,,5,45,"F",2,2,"N",45,0
2020,148392576,134954750,1,3,,,,,,"",,,"",,
2020,148386573,134954750,2,8,,,,,,"",,,"",,
2020,148386608,134954771,1,4,,,,5,25,"M",1,2,"R",25,0
2020,148386631,134954798,1,8,,,,,,"",,,"",,
2020,148392669,134959542,1,4,,,,4,,"F",0,,"",,
2020,148386785,134959725,1,4,,,,5,1,"M",4,2,"R",1,0
2020,148392957,134959818,1,1,,,,,,"",,,"",,
2020,148392984,134959848,2,4,,,,5,60,"M",1,2,"R",60,0
2020,148386916,134959848,3,4,,,,5,24,"M",1,2,"R",24,0
2020,148392983,134959848,1,4,,,,5,36,"M",1,2,"R",36,0
2020,148392986,134959848,4,4,,,,5,41,"M",1,2,"R",41,0
2020,148386923,134959863,1,4,,,,5,48,"M",1,2,"R",48,0
2020,148393193,134960029,1,4,,,,5,68,"F",1,2,"R",68,0
2020,148393214,134960050,1,1,,,,,,"",,,"",,
2020,148393212,134955202,1,1,,,,,,"",,,"",,
2020,148387151,134960113,1,4,,,,5,50,"F",1,2,"R",50,0
2020,148387190,134955290,1,4,,,,5,38,"M",2,2,"R",38,0
2020,148393428,134960244,1,4,,,,5,41,"F",0,,"",41,0
2020,148393430,134955361,1,4,,,,5,46,"F",2,2,"R",46,0
2020,148393490,134960294,1,4,,,,5,74,"F",2,2,"N",74,0
2020,148359672,134928612,1,4,,,,5,36,"F",2,2,"N",36,0
2020,148359710,134928631,2,4,,,,4,,"F",1,2,"R",,
2020,148357628,134928631,1,4,,,,5,40,"F",1,2,"R",40,0
2020,148359764,134928685,1,1,,,,,,"",,,"",,
2020,148357696,134932377,1,1,,,,,,"",,,"",,
2020,148359854,134932437,1,4,,,,5,51,"M",1,2,"R",51,0
2020,148359874,134928778,1,4,,,,5,64,"M",1,2,"R",64,0
2020,148359886,134928798,1,4,,,,5,20,"M",1,2,"R",20,0
2020,148359899,134928798,3,4,,,,5,22,"M",1,2,"N",22,0
2020,148357778,134928798,2,4,,,,5,31,"M",1,2,"N",31,0
2020,148357797,134932481,1,4,,,,5,25,"M",1,1,"R",25,0
2020,148359932,134928828,1,4,,,,5,50,"M",2,3,"R",50,0
2020,148362995,134932676,1,4,,,,5,32,"F",1,2,"R",32,0
2020,148363014,134932685,1,1,,,,,,"",,,"",,
2020,148360257,134929111,1,4,,,,5,36,"M",1,2,"R",36,0
2020,148360334,134929177,1,4,,,,5,51,"F",2,2,"R",51,0
2020,148360397,134932847,1,4,,,,5,34,"F",1,2,"R",34,0
2020,148360458,134929299,1,8,,,,,,"",,,"",,
2020,148360480,134929316,1,4,,,,5,33,"F",1,2,"N",33,0
2020,148363269,134932913,1,4,,,,5,71,"F",1,2,"R",71,0
2020,148363367,134933000,1,4,,,,5,23,"M",1,1,"R",23,0
2020,148360659,134929485,1,4,,,,5,63,"M",1,2,"R",63,0
2020,148360695,134929517,1,4,,,,5,50,"M",1,2,"R",50,0
2020,148360712,134929529,1,4,,,,5,71,"M",1,2,"R",71,0
2020,148363452,134929533,1,4,,,,5,28,"F",1,2,"R",28,0
2020,148360730,134929547,6,4,,,,5,41,"M",1,2,"R",41,0
2020,148363458,134929547,2,4,,,,5,41,"M",1,2,"R",41,0
2020,148360728,134929547,4,4,,,,5,35,"M",1,2,"N",35,0
2020,148363450,134929547,1,4,,,,5,36,"M",2,2,"N",36,0
2020,148363459,134929547,3,6,,,,,,"",,,"",,
2020,148360729,134929547,5,4,,,,5,21,"M",1,2,"R",21,0
2020,148360744,134929558,2,4,,,,5,36,"M",1,2,"R",36,0
2020,148360743,134929558,1,4,,,,5,26,"M",1,3,"R",26,0
2020,148360767,134929585,1,1,,,,,,"",,,"",,
2020,148360806,134929628,1,1,,,,,,"",,,"",,
2020,148361001,134933287,1,8,,,,,,"",,,"",,
2020,148361013,134929822,1,1,,,,,,"",,,"",,
2020,148361024,134929832,1,8,,,,,,"",,,"",,
2020,148363745,134933354,1,4,,,,5,30,"F",1,2,"N",30,0
2020,148363708,134929884,1,4,,,,5,28,"M",1,1,"N",28,0
2020,148361130,134929919,1,4,,,,5,52,"M",2,2,"R",52,0
2020,148363819,134933420,2,6,,,,,,"",,,"",,
2020,148361239,134930023,1,1,,,,,,"",,,"",,
2020,148363891,134933487,2,4,,,,5,10,"M",2,2,"R",10,0
2020,148361269,134933487,1,4,,,,5,33,"F",2,2,"R",33,0
2020,148363984,134930159,1,8,,,,,,"",,,"",,
2020,148361421,134930178,1,4,,,,5,23,"F",2,2,"R",23,0
2020,148361497,134930252,1,4,,,,5,26,"M",1,3,"R",26,0
2020,148361498,134930252,2,4,,,,5,27,"F",1,2,"R",27,0
2020,148361503,134930260,1,4,,,,5,17,"F",2,2,"R",17,0
2020,148361579,134930331,1,4,,,,5,56,"F",1,2,"R",56,0
2020,148361760,134930489,1,1,,,,,,"",,,"",,
2020,148361728,134933822,1,4,,,,5,20,"F",1,2,"R",20,0
2020,148361955,134930673,1,8,,,,,,"",,,"",,
2020,148364459,134930706,1,4,,,,5,42,"M",2,2,"R",42,0
2020,148364508,134930757,1,8,,,,,,"",,,"",,
2020,148364532,134930786,1,1,,,,,,"",,,"",,
2020,148364548,134934063,1,8,,,,,,"",,,"",,
2020,148362163,134930838,1,4,,,,5,32,"F",1,2,"N",32,0
2020,148362169,134930841,1,8,,,,,,"",,,"",,
2020,148364637,134930893,2,8,,,,,,"",,,"",,
2020,148364628,134930893,1,4,,,,5,38,"M",2,2,"R",38,0
2020,148362300,134934185,1,4,,,,5,44,"M",2,2,"R",44,0
2020,148362311,134930963,1,4,,,,5,33,"F",2,2,"R",33,0
2020,148362402,134931031,1,1,,,,,,"",,,"",,
2020,148364764,134931052,1,4,,,,5,23,"M",2,2,"N",23,0
2020,148362421,134931049,1,4,,,,5,51,"M",1,2,"R",51,0
2020,148362499,134936132,1,4,,,,5,68,"M",1,2,"R",68,0
2020,148362572,134936193,1,8,,,,,,"",,,"",,
2020,148364946,134934418,1,4,,,,5,48,"F",1,2,"R",48,0
2020,148364971,134936296,1,4,,,,5,29,"M",2,2,"R",29,0
2020,148362736,134936322,1,4,,,,5,50,"M",1,2,"N",50,0
2020,148364970,134934442,1,4,,,,5,58,"M",1,2,"N",58,0
2020,148362837,134936413,1,8,,,,,,"",,,"",,
2020,148367972,134936552,1,4,,,,5,36,"F",1,2,"R",36,0
2020,148368010,134934670,1,4,,,,5,26,"F",2,2,"R",26,0
2020,148368060,134936629,1,4,,,,5,33,"F",1,2,"R",33,0
2020,148368190,134936736,1,4,,,,5,53,"M",1,2,"R",53,0
2020,148368261,134936795,3,4,,,,5,31,"F",2,2,"R",31,0
2020,148368259,134936795,1,8,,,,,,"",,,"",,
2020,148368260,134936795,2,4,,,,5,66,"M",2,2,"R",66,0
2020,148365538,134934948,1,4,,,,5,52,"M",1,2,"N",52,0
2020,148365571,134936963,1,8,,,,,,"",,,"",,
2020,148368588,134937067,1,4,,,,5,34,"F",2,2,"R",34,0
2020,148365878,134935248,1,4,,,,5,41,"F",1,2,"R",41,0
2020,148365920,134935283,1,6,,,,,,"",,,"",,
2020,148365898,134937293,1,4,,,,5,38,"M",1,2,"R",38,0
2020,148365942,134937329,1,4,,,,5,27,"F",2,2,"R",27,0
2020,148369029,134937450,1,4,,,,5,77,"M",2,2,"R",77,0
2020,148369112,134935481,1,4,,,,5,32,"F",2,2,"R",32,0
2020,148369335,134937731,2,4,,,,5,16,"M",2,2,"R",16,0
2020,148366328,134937731,1,4,,,,5,18,"M",2,2,"R",18,0
2020,148366425,134935714,1,8,,,,,,"",,,"",,
2020,148369462,134935749,1,4,,,,5,36,"F",2,2,"R",36,0
2020,148369617,134937996,1,8,,,,,,"",,,"",,
2020,148366696,134935949,2,4,,,,5,25,"F",2,2,"R",25,0
2020,148366695,134935949,1,4,,,,5,58,"M",2,2,"R",58,0
2020,148369753,134938112,1,4,,,,5,51,"M",2,2,"R",51,0
2020,148369789,134938149,1,4,,,,5,37,"M",1,2,"R",37,0
2020,148366749,134938171,1,6,,,,,,"",,,"",,
2020,148366948,134938419,1,1,,,,,,"",,,"",,
2020,148370161,134938457,1,4,,,,5,54,"F",1,2,"R",54,0
2020,148366997,134941220,1,4,,,,5,60,"M",2,2,"R",60,0
2020,148370338,134938619,1,1,,,,,,"",,,"",,
2020,148367126,134941342,1,4,,,,5,15,"F",1,2,"R",15,0
2020,148370402,134938683,1,1,,,,,,"",,,"",,
2020,148370485,134938759,1,4,,,,5,24,"M",2,2,"N",24,0
2020,148367333,134941513,1,4,,,,5,27,"M",2,2,"R",27,0
2020,148370694,134938946,1,4,,,,5,72,"F",2,2,"R",72,0
2020,148370704,134941554,1,4,,,,5,40,"M",1,2,"N",40,0
2020,148367402,134938981,1,4,,,,5,28,"F",1,2,"R",28,0
2020,148367418,134938990,1,4,,,,5,34,"F",2,2,"R",34,0
2020,148370773,134939028,1,1,,,,,,"",,,"",,
2020,148420124,134985007,1,1,,,,,,"",,,"",,
2020,148425164,134986986,1,4,,,,5,45,"F",2,2,"R",45,0
2020,148425192,134987004,1,4,,,,5,30,"F",2,2,"R",30,0
2020,148425236,134985149,1,4,,,,5,22,"F",1,2,"R",22,0
2020,148425243,134985157,1,1,,,,,,"",,,"",,
2020,148425424,134987157,1,4,,,,5,43,"M",1,2,"R",43,0
2020,148425442,134987176,1,4,,,,5,37,"M",2,2,"R",37,0
2020,148425455,134985354,1,8,,,,,,"",,,"",,
2020,148425465,134985363,1,8,,,,,,"",,,"",,
2020,148425478,134985369,1,4,,,,5,66,"M",2,2,"R",66,0
2020,148425567,134985446,1,4,,,,5,33,"F",2,2,"R",33,0
2020,148420519,134987279,1,4,,,,5,20,"M",1,2,"R",20,0
2020,148425775,134985632,1,4,,,,5,74,"F",1,2,"R",74,0
2020,148425784,134987418,1,4,,,,5,72,"M",2,3,"R",72,0
2020,148420704,134987450,1,4,,,,5,45,"M",1,2,"R",45,0
2020,148420740,134985724,1,4,,,,5,41,"M",1,2,"R",41,0
2020,148420755,134985741,1,4,,,,5,49,"M",1,2,"R",49,0
2020,148420860,134987596,1,4,,,,5,86,"M",1,2,"R",86,0
2020,148426013,134985856,1,1,,,,,,"",,,"",,
2020,148420921,134985915,1,4,,,,5,49,"F",1,2,"R",49,0
2020,148426095,134985935,1,4,,,,5,82,"M",2,2,"R",82,0
2020,148426116,134985947,1,4,,,,5,84,"F",2,2,"R",84,0
2020,148426187,134986018,1,1,,,,,,"",,,"",,
2020,148421025,134986044,1,4,,,,5,47,"M",2,2,"R",47,0
2020,148426237,134986068,2,4,,,,5,33,"M",1,2,"R",33,0
2020,148421045,134986068,1,4,,,,5,24,"M",2,2,"R",24,0
2020,148426254,134986081,1,4,,,,5,45,"M",2,2,"R",45,0
2020,148426267,134986093,1,4,,,,5,66,"F",2,2,"R",66,0
2020,148426316,134987822,1,4,,,,5,66,"F",1,2,"R",66,0
2020,148426472,134991279,2,4,,,,5,14,"F",1,2,"R",14,0
2020,148421228,134991279,1,4,,,,5,47,"F",1,2,"R",47,0
2020,148426485,134991292,1,4,,,,5,44,"F",1,2,"R",44,0
2020,148426501,134991313,1,8,,,,,,"",,,"",,
2020,148426584,134991377,1,4,,,,5,28,"M",2,2,"R",28,0
2020,148421441,134991471,1,4,,,,5,35,"M",2,2,"R",35,0
