"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2020,148574484,122797956,49,"C",19,5,"F"
2020,148587097,122797983,27,"C",20,,""
2020,148574522,122797992,45,"C",12,,""
2020,148773362,122971145,21,"C",20,,""
2020,148769494,122971369,21,"C",20,,""
2020,148773372,122971167,21,"C",20,,""
2020,162532684,134972644,51,"C",20,,""
2020,162531071,134972689,45,"C",20,,""
2020,162531073,134972689,5,"C",20,,""
2020,162531116,134971056,45,"C",20,,""
2020,162532771,134971059,28,"C",13,,""
2020,162531157,134972765,27,"C",14,,""
2020,162531132,134972772,27,"C",20,,""
2020,162531134,134972772,5,"C",20,,""
2020,162531164,134976115,45,"C",25,,""
2020,162536211,134972827,5,"C",20,,""
2020,162536239,134976131,16,"C",18,,""
2020,162536253,134976138,27,"C",20,,""
2020,162532885,134976138,5,"C",20,,""
2020,162536271,134976150,5,"C",10,,""
2020,162536268,134976150,51,"C",10,,""
2020,162532917,134976160,49,"C",20,,"N"
2020,162532958,134976201,45,"C",6,,""
2020,162536395,134972937,45,"C",20,,""
2020,162532969,134976223,45,"C",20,,""
2020,162536380,134976223,5,"C",20,,""
2020,162532983,134972954,5,"C",20,,""
2020,162532993,134976240,5,"C",20,,""
2020,162532991,134976240,45,"C",20,,""
2020,162536436,134972980,5,"C",24,,""
2020,162533027,134976254,49,"C",20,,"F"
2020,162533047,134976279,27,"C",20,,""
2020,162533054,134973061,5,"C",25,,""
2020,162533053,134973061,21,"C",5,,""
2020,162533051,134973061,49,"C",24,,"N"
2020,162536583,134973093,47,"C",20,,""
2020,162533128,134973093,49,"C",20,,"N"
2020,162533159,134976361,51,"C",20,,""
2020,162536676,134976396,23,"C",24,,""
2020,162536703,134973195,45,"C",13,,""
2020,162536772,134973295,45,"C",20,,""
2020,162533305,134976474,28,"C",14,,""
2020,162536790,134976474,39,"C",14,,""
2020,162533445,134973427,45,"C",20,,""
2020,162536978,134976605,23,"C",8,,""
2020,162533455,134976624,23,"C",8,,""
2020,162533450,134976626,45,"C",8,,""
2020,162533415,134973414,16,"C",13,,""
2020,162536962,134973414,39,"C",20,,""
2020,162533494,134973493,5,"C",3,,""
2020,162537069,134973520,23,"C",8,,""
2020,162537111,134973563,27,"C",14,,""
2020,162533564,134976704,16,"C",18,,""
2020,162537220,134973651,16,"C",13,,""
2020,162537212,134973651,51,"C",13,,""
2020,162537282,134973690,45,"C",20,,""
2020,162537383,134976848,40,"C",14,,""
2020,162537399,134976859,16,"C",15,,""
2020,162533795,134976895,51,"C",21,,""
2020,148257529,122517237,45,"C",22,,""
2020,148258033,122512622,16,"C",40,,""
2020,148258034,122512622,35,"C",40,,""
2020,148258230,122517563,16,"C",13,,""
2020,148258231,122517563,35,"C",13,,""
2020,148249746,122517763,14,"C",20,,""
2020,148249819,122509302,23,"C",8,,""
2020,148258876,122517862,45,"C",3,,""
2020,148258898,122513357,44,"C",20,,""
2020,148249908,122517886,44,"C",20,,""
2020,148253193,122517887,44,"C",20,,""
2020,148253194,122517890,21,"C",20,,""
2020,148253198,122517894,23,"C",25,,""
2020,148258961,122517912,16,"C",13,,""
2020,148253240,122517931,45,"C",20,,""
2020,148258980,122517932,51,"C",22,,""
2020,148258981,122517932,8,"C",22,,""
2020,148253246,122517937,16,"C",20,,""
2020,148253250,122509399,45,"C",20,,""
2020,148253253,122517941,46,"C",20,,""
2020,148253269,122517954,49,"C",20,,"N"
2020,148253273,122517957,45,"C",20,,""
2020,148253276,122517960,21,"C",20,,""
2020,148258999,122509413,14,"C",20,,""
2020,148253284,122517965,51,"C",20,,""
2020,148253294,122517973,16,"C",13,,""
2020,148253296,122517975,16,"C",13,,""
2020,148253301,122517980,16,"C",13,,""
2020,148769143,122961078,21,"C",20,,""
2020,148769244,122971163,21,"C",20,,""
2020,148777624,122971220,21,"C",20,,""
2020,148769410,122971307,21,"C",13,,""
2020,148769482,122965366,21,"C",20,,""
2020,148769289,122968638,21,"C",20,,""
2020,162529440,134969780,49,"C",20,,"N"
2020,162531337,134969837,45,"C",20,,""
2020,162531343,134969845,51,"C",3,,""
2020,162529631,134969906,45,"C",8,,""
2020,162529645,134971469,27,"C",20,,""
2020,162529666,134971521,14,"C",18,,""
2020,162529672,134971521,5,"C",18,,""
2020,162531500,134969976,45,"C",20,,""
2020,162531531,134969994,51,"C",20,,""
2020,162529766,134970016,35,"C",25,,""
2020,162529765,134970016,16,"C",25,,""
2020,162529779,134971583,49,"C",25,,"N"
2020,162531612,134971629,45,"C",25,,""
2020,162531630,134970077,27,"C",20,,""
2020,162531632,134970081,45,"C",20,,""
2020,162529892,134970113,45,"C",12,,""
2020,162529950,134970158,51,"C",20,,""
2020,162531731,134971757,49,"C",36,,"N"
2020,162531753,134970180,44,"C",20,,""
2020,162530054,134970233,14,"C",20,,""
2020,162531797,134970244,49,"C",20,,"N"
2020,162531843,134970260,16,"C",13,,""
2020,162530114,134970273,5,"C",20,,""
2020,162530148,134971920,11,"C",12,,""
2020,162531976,134970357,51,"C",20,,""
2020,162530264,134972022,51,"C",25,,""
2020,162530266,134972022,35,"C",25,,""
2020,162530262,134972022,27,"C",25,,""
2020,162530353,134970410,51,"C",20,,""
2020,162532079,134970444,51,"C",20,,""
2020,162530370,134970444,45,"C",20,,""
2020,162532097,134970455,51,"C",20,,""
2020,162532095,134970460,16,"C",15,,""
2020,162532140,134970487,45,"C",24,,""
2020,162532090,134970462,16,"C",23,,""
2020,162532143,134970505,27,"C",20,,""
2020,162532172,134972179,5,"C",20,,""
2020,162532200,134970543,27,"C",20,,""
2020,162532246,134972275,5,"C",20,,""
2020,162530542,134970606,21,"C",20,,""
2020,162532239,134970616,45,"C",20,,""
2020,162532258,134970643,27,"C",20,,""
2020,162532262,134970643,51,"C",20,,""
2020,162532316,134972321,16,"C",20,,""
2020,162532324,134970669,5,"C",25,,""
2020,162532343,134970672,35,"C",3,,""
2020,162530615,134970688,27,"C",20,,""
2020,162530626,134972345,27,"C",20,,""
2020,162530645,134970713,45,"C",20,,""
2020,162530646,134972365,51,"C",20,,""
2020,162530656,134970720,44,"C",20,,""
2020,162530653,134970721,5,"C",38,,""
2020,162530667,134972382,14,"C",20,,""
2020,162532428,134970736,45,"C",20,,""
2020,162530702,134970747,51,"C",20,,""
2020,162515998,134954581,46,"C",25,,""
2020,162510195,134954674,5,"C",20,,""
2020,162510220,134954696,27,"C",20,,""
2020,162516179,134954685,51,"C",20,,""
2020,162510264,134954730,27,"C",20,,""
2020,162516241,134954735,51,"C",20,,""
2020,162516242,134959442,23,"C",8,,""
2020,162510320,134959481,39,"C",25,,""
2020,162510343,134954796,27,"C",15,,""
2020,162516350,134959545,51,"C",20,,""
2020,162510462,134959656,16,"C",18,,""
2020,162510432,134959682,45,"C",3,,""
2020,162510601,134954992,39,"C",10,,""
2020,162516666,134955009,45,"C",20,,""
2020,162516667,134955009,46,"C",20,,""
2020,162516704,134955024,45,"C",8,,""
2020,162516753,134955061,45,"C",20,,""
2020,162516775,134955090,45,"C",20,,""
2020,162510799,134955149,14,"C",20,,""
2020,162517096,134960176,35,"C",20,,""
2020,162510993,134955317,44,"C",20,,""
2020,162517129,134955333,35,"C",13,,""
2020,162511054,134955379,35,"C",13,,""
2020,162517190,134960274,45,"C",20,,""
2020,162517225,134955413,45,"C",24,,""
2020,162511077,134955413,5,"C",24,,""
2020,162511097,134955427,5,"C",20,,""
2020,162517284,134960416,35,"C",13,,""
2020,162511122,134960416,16,"C",13,,""
2020,162517444,134960492,39,"C",13,,""
2020,162521369,134955640,51,"C",15,,""
2020,162521393,134955663,5,"C",20,,""
2020,162517670,134960683,27,"C",20,,""
2020,162517672,134960683,14,"C",20,,""
2020,162521472,134955719,16,"C",20,,""
2020,162521592,134960825,16,"C",13,,""
2020,162521617,134955833,21,"C",20,,""
2020,162517982,134960921,16,"C",13,,""
2020,162518017,134960947,27,"C",20,,""
2020,162518015,134955931,35,"C",13,,""
2020,162521682,134955931,39,"C",13,,""
2020,162518006,134955931,16,"C",13,,""
2020,162518110,134961010,45,"C",20,,""
2020,162518109,134961010,49,"C",20,,"N"
2020,162518209,134961072,44,"C",20,,""
2020,162521806,134956033,21,"C",20,,""
2020,162518265,134961133,16,"C",13,,""
2020,162521881,134956057,23,"C",7,,""
2020,162521889,134961152,16,"C",13,,""
2020,162518279,134961152,35,"C",13,,""
2020,162521938,134966102,44,"C",20,,""
2020,162518480,134966188,14,"C",20,,""
2020,162522069,134961334,44,"C",20,,""
2020,162512013,134952039,49,"C",20,,"N"
2020,162512040,134952039,5,"C",20,,""
2020,162512116,134952073,16,"C",13,,""
2020,162507242,134956102,5,"C",20,,""
2020,162507342,134956204,44,"C",20,,""
2020,162512401,134956254,27,"C",20,,""
2020,162512402,134956254,51,"C",20,,""
2020,162507430,134956297,16,"C",13,,""
2020,162507433,134952314,47,"C",20,,""
2020,162512505,134956349,16,"C",13,,""
2020,162512513,134956386,16,"C",18,,""
2020,162512514,134956386,35,"C",18,,""
2020,162512561,134952378,51,"C",13,,""
2020,162507554,134956418,47,"C",20,,""
2020,162512582,134956422,44,"C",20,,""
2020,162512600,134952402,44,"C",7,,""
2020,162507563,134956430,51,"C",20,,""
2020,162512612,134956440,35,"C",13,,""
2020,162512618,134952419,35,"C",18,,""
2020,162512613,134952419,16,"C",18,,""
2020,153997363,127377407,16,"C",13,,""
2020,162512632,134952423,27,"C",20,,""
2020,153997380,127375411,5,"C",20,,""
2020,162512660,134956487,51,"C",20,,""
2020,162512679,134956498,21,"C",20,,""
2020,162512676,134956499,47,"C",8,,""
2020,162512681,134956504,27,"C",15,,""
2020,162507609,134952451,35,"C",18,,""
2020,162507626,134956508,45,"C",8,,""
2020,162507640,134956523,27,"C",20,,""
2020,162507614,134952441,49,"C",20,,"N"
2020,162512710,134956532,39,"C",13,,""
2020,162512741,134956556,45,"C",20,,""
2020,162512617,134956555,35,"C",13,,""
2020,162507576,134956555,16,"C",13,,""
2020,162507681,134956577,49,"C",20,,"N"
2020,162507697,134956586,45,"C",7,,""
2020,162507688,134956607,16,"C",13,,""
2020,162507694,134956607,39,"C",13,,""
2020,162512794,134952529,49,"C",23,,"N"
2020,162507723,134956621,47,"C",8,,""
2020,162512882,134952587,16,"C",13,,""
2020,162512819,134956643,35,"C",13,,""
2020,162507725,134956643,16,"C",13,,""
2020,162512873,134952571,45,"C",23,,""
2020,162512733,134952581,16,"C",3,,""
2020,162512732,134952581,45,"C",3,,""
2020,162512821,134956661,45,"C",20,,""
2020,162507731,134956661,5,"C",20,,""
2020,162512890,134956672,49,"C",20,,"N"
2020,162507776,134952592,44,"C",25,,""
2020,162503195,134944458,45,"C",20,,""
2020,162503196,134944458,5,"C",20,,""
2020,162499047,134947687,16,"C",23,,""
2020,162503207,134947693,23,"C",8,,""
2020,162499072,134944485,51,"C",15,,""
2020,162503245,134947726,45,"C",13,,""
2020,162503276,134947744,5,"C",11,,""
2020,162503281,134947749,14,"C",20,,""
2020,162503170,134947752,51,"C",40,,""
2020,162499086,134947739,51,"C",18,,""
2020,162503309,134944514,47,"C",10,,""
2020,162503187,134947740,16,"C",13,,""
2020,162499110,134947778,5,"C",20,,""
2020,162499108,134947778,21,"C",20,,""
2020,162499122,134947786,5,"C",15,,""
2020,162503315,134947807,21,"C",20,,""
2020,162503268,134944551,16,"C",18,,""
2020,162499148,134947817,51,"C",13,,""
2020,162499151,134944561,45,"C",8,,""
2020,162503369,134947820,51,"C",20,,""
2020,153997431,127377471,5,"C",18,,""
2020,153997428,127377471,51,"C",18,,""
2020,153997429,127377471,49,"C",25,,"N"
2020,162499120,134944566,5,"C",20,,""
2020,162499114,134944577,21,"C",20,,""
2020,162503379,134947826,45,"C",20,,""
2020,162499150,134947837,21,"C",20,,""
2020,162503355,134944592,16,"C",17,,""
2020,162503352,134944592,51,"C",17,,""
2020,162499203,134947868,16,"C",20,,""
2020,162503452,134947880,44,"C",20,,""
2020,162503398,134947883,35,"C",8,,""
2020,162499158,134947883,23,"C",8,,""
2020,162499159,134947883,16,"C",8,,""
2020,162499237,134947890,16,"C",24,,""
2020,162499238,134947890,35,"C",5,,""
2020,162503442,134947871,5,"C",20,,""
2020,162499145,134944638,45,"C",20,,""
2020,162503468,134947900,51,"C",41,,""
2020,162499265,134947924,49,"C",12,,"N"
2020,162503496,134947926,47,"C",13,,""
2020,162503447,134947930,51,"C",18,,""
2020,162503423,134944636,21,"C",21,,""
2020,162503526,134947941,8,"C",25,,""
2020,162499294,134944677,51,"C",20,,""
2020,162503535,134947954,23,"C",12,,""
2020,162503504,134944667,51,"C",20,,""
2020,162503542,134944690,23,"C",8,,""
2020,162503547,134944695,45,"C",22,,""
2020,162503505,134944689,45,"C",20,,""
2020,162499318,134947971,51,"C",20,,""
2020,162555240,134990540,45,"C",12,,""
2020,162559026,134990555,47,"C",20,,""
2020,162555283,134994795,45,"C",12,,""
2020,162559068,134990587,14,"C",20,,""
2020,162559063,134994824,16,"C",13,,""
2020,162555402,134994885,16,"C",13,,""
2020,162555422,134994904,5,"C",20,,""
2020,162555420,134994904,51,"C",20,,""
2020,162555442,134994920,16,"C",13,,""
2020,162555471,134994953,45,"C",20,,""
2020,162555558,134995028,27,"C",25,,""
2020,162555560,134995028,14,"C",20,,""
2020,162559216,134995056,21,"C",5,,""
2020,162555621,134990747,39,"C",20,,""
2020,162559298,134995140,51,"C",20,,""
2020,162555714,134990816,51,"C",20,,""
2020,162555937,134995328,45,"C",20,,""
2020,162556000,134991016,49,"C",20,,"N"
2020,162556037,134995402,21,"C",18,,""
2020,162559563,134995410,51,"C",20,,""
2020,162556152,134995480,11,"C",2,,""
2020,162561211,134995542,5,"C",20,,""
2020,162501756,134946491,51,"C",20,,""
2020,162498002,134946570,45,"C",3,,""
2020,162501857,134946594,45,"C",20,,""
2020,162498039,134946619,14,"C",20,,""
2020,162501934,134946620,45,"C",14,,""
2020,162501987,134946661,46,"C",20,,""
2020,162501997,134943663,45,"C",20,,""
2020,162498097,134943670,49,"C",20,,"N"
2020,162502022,134943670,51,"C",20,,""
2020,162502127,134943726,51,"C",15,,""
2020,162502222,134946845,45,"C",20,,""
2020,162502210,134946851,23,"C",12,,""
2020,162498269,134946861,45,"C",3,,""
2020,162498298,134943832,27,"C",20,,""
2020,162502290,134946905,51,"C",18,,""
2020,162502303,134943866,46,"C",2,,""
2020,162502166,134946921,5,"C",20,,""
2020,162498201,134946921,39,"C",20,,""
2020,162502343,134946962,45,"C",20,,""
2020,162502363,134946977,14,"C",20,,""
2020,162502392,134943905,41,"C",20,,""
2020,162498462,134947042,45,"C",20,,""
2020,162498491,134947079,21,"C",20,,""
2020,162502420,134943956,5,"C",13,,""
2020,162498532,134943996,51,"C",20,,""
2020,162502501,134947113,49,"C",25,,"N"
2020,162502508,134947113,45,"C",25,,""
2020,162502502,134947134,21,"C",20,,""
2020,162502557,134947138,8,"C",14,,""
2020,162502601,134947183,47,"C",20,,""
2020,162502608,134947192,49,"C",19,1,"F"
2020,162502613,134947203,35,"C",13,,""
2020,162502612,134947203,16,"C",13,,""
2020,162502638,134944094,49,"C",20,,"N"
2020,162498645,134944094,5,"C",20,,""
2020,162498643,134944094,45,"C",20,,""
2020,162502766,134947317,45,"C",20,,""
2020,162498726,134944197,5,"C",19,,""
2020,162502725,134944197,49,"C",19,12,"F"
2020,162502862,134947392,35,"C",13,,""
2020,162502834,134944234,16,"C",18,,""
2020,162502905,134947426,51,"C",11,,""
2020,162498861,134947469,16,"C",14,,""
2020,162502938,134947469,51,"C",14,,""
2020,153774211,127190289,49,"C",4,,"F"
2020,153774212,127190289,5,"C",4,,""
2020,162502939,134947469,35,"C",14,,""
2020,162502958,134944293,14,"C",20,,""
2020,162502964,134944295,45,"C",20,,""
2020,162498889,134947498,51,"C",23,,""
2020,162498898,134944312,16,"C",15,,""
2020,162502993,134947515,51,"C",20,,""
2020,162515831,134954452,51,"C",15,,""
2020,162509937,134959104,16,"C",13,,""
2020,162509950,134959104,35,"C",13,,""
2020,162515917,134959161,5,"C",20,,""
2020,162515976,134959207,45,"C",20,,""
2020,162510046,134959207,5,"C",20,,""
2020,162515966,134959201,16,"C",13,,""
2020,162510040,134959212,46,"C",24,,""
2020,162516006,134959239,51,"C",20,,""
2020,162516069,134959289,27,"C",4,,""
2020,153013511,126512617,51,"C",20,,""
2020,162489960,134938101,23,"C",12,,""
2020,162489971,134938109,45,"A",20,,""
2020,162492920,134938104,27,"C",20,,""
2020,162489984,134938127,45,"C",25,,""
2020,162492949,134935967,39,"C",25,,""
2020,162492941,134935967,14,"C",20,,""
2020,162489988,134938134,51,"C",20,,""
2020,162490014,134935985,45,"C",8,,""
2020,162492999,134938185,45,"C",8,,""
2020,162490049,134936033,45,"C",25,,""
2020,162493068,134938290,51,"C",20,,""
2020,162493133,134938331,27,"C",25,,""
2020,162493134,134938331,11,"C",25,,""
2020,162490176,134938354,14,"C",20,,""
2020,162493209,134938367,14,"C",20,,""
2020,162493253,134938398,49,"C",7,,"N"
2020,162516470,134959637,45,"C",10,,""
2020,162516751,134955079,27,"C",13,,""
2020,162510790,134959983,23,"C",12,,""
2020,162516920,134960033,35,"C",13,,""
2020,162516919,134960033,16,"C",13,,""
2020,162516977,134955223,21,"C",20,,""
2020,162516990,134960090,27,"C",20,,""
2020,162516993,134955243,46,"C",47,,""
2020,162510943,134960139,28,"C",20,,""
2020,162517065,134955295,5,"C",20,,""
2020,162517098,134960177,27,"C",13,,""
2020,162510991,134960194,49,"C",20,,"N"
2020,162517165,134960251,51,"C",20,,""
2020,162517183,134960267,51,"C",20,,""
2020,162511072,134955404,51,"C",20,,""
2020,162517202,134955405,14,"C",18,,""
2020,153013452,126512552,5,"C",20,,""
2020,153013450,126512552,27,"C",20,,""
2020,153013451,126512552,49,"C",20,,"F"
2020,162517232,134960296,51,"C",20,,""
2020,162511087,134960310,45,"C",6,,""
2020,162511095,134960315,39,"C",3,,""
2020,162517257,134960325,51,"C",20,,""
2020,162517269,134955434,5,"C",13,,""
2020,162511128,134960365,16,"C",20,,""
2020,162511129,134960368,16,"C",13,,""
2020,162511136,134955459,23,"C",8,,""
2020,162517323,134955461,23,"C",20,,""
2020,162517336,134955477,16,"C",13,,""
2020,162517361,134955500,5,"C",20,,""
2020,162517388,134960442,49,"C",20,,"N"
2020,162521230,134960459,44,"C",20,,""
2020,162517432,134960484,5,"C",20,,""
2020,162521266,134960502,5,"C",20,,""
2020,162521265,134960502,49,"C",20,,"F"
2020,162517452,134960502,45,"C",20,,""
2020,162517490,134955583,45,"C",13,,""
2020,162517505,134960533,28,"C",20,,""
2020,162517601,134960618,16,"C",18,,""
2020,162521385,134960618,40,"C",14,,""
2020,162521379,134955656,5,"C",20,,""
2020,162521377,134955656,45,"C",20,,""
2020,162521374,134955656,49,"C",20,,"F"
2020,162521414,134960629,16,"C",20,,""
2020,162494761,134939701,51,"C",20,,""
2020,162494736,134939678,14,"C",20,,""
2020,162496391,134939717,45,"C",20,,""
2020,162494774,134942181,16,"C",13,,""
2020,162494811,134939750,5,"C",20,,""
2020,162494830,134939762,51,"C",20,,""
2020,162494876,134939804,35,"C",13,,""
2020,162494874,134939804,16,"C",13,,""
2020,162494798,134939761,27,"C",18,,""
2020,162494918,134942260,45,"C",25,,""
2020,162494912,134942269,49,"C",20,,"N"
2020,162496483,134939848,51,"C",20,,""
2020,162494947,134939851,21,"C",20,,""
2020,162494952,134939864,51,"C",20,,""
2020,162494968,134942296,44,"C",47,,""
2020,162496531,134942299,36,"C",20,,""
2020,153017222,126536971,49,"C",20,,"N"
2020,162494973,134939870,45,"C",18,,""
2020,162494958,134939883,45,"C",10,,""
2020,162496542,134939886,23,"C",7,,""
2020,162496552,134939902,36,"C",14,,""
2020,162496549,134939913,56,"C",20,,""
2020,162495153,134940037,56,"C",20,,""
2020,162496655,134942428,5,"C",20,,""
2020,153014382,126537170,41,"C",24,,""
2020,153014383,126537170,46,"C",8,,""
2020,162496527,134942333,45,"C",18,,""
2020,162494962,134942333,44,"C",11,,""
2020,162494910,134942318,51,"C",20,,""
2020,162495028,134939923,5,"C",20,,""
2020,162495027,134939923,51,"C",20,,""
2020,162496557,134942340,23,"C",12,,""
2020,162495044,134939940,45,"C",20,,""
2020,162494987,134939944,21,"C",20,,""
2020,162496577,134942349,21,"C",20,,""
2020,162494979,134939952,45,"C",20,,""
2020,162495050,134939959,51,"C",18,,""
2020,162495032,134942342,5,"C",20,,""
2020,162495062,134939981,23,"C",12,,""
2020,162495087,134939986,21,"C",20,,""
2020,163838942,136052299,27,"C",20,,""
2020,163839171,136048303,5,"C",13,,""
2020,163839173,136052473,40,"C",13,,""
2020,163835250,136048366,23,"C",8,,""
2020,163835324,136048428,45,"C",20,,""
2020,163839368,136052650,16,"C",13,,""
2020,163835404,136052661,51,"C",35,,""
2020,163839407,136052673,23,"C",8,,""
2020,163839408,136048500,51,"C",20,,""
2020,163835408,136048500,27,"C",20,,""
2020,163839429,136048547,27,"C",13,,""
2020,163835461,136048547,35,"C",13,,""
2020,163835570,136048622,5,"C",20,,""
2020,163839566,136048688,45,"C",25,,""
2020,163835781,136048791,35,"C",20,,""
2020,163835780,136048791,16,"C",20,,""
2020,163835921,136048889,37,"C",2,,""
2020,163835971,136048929,35,"C",13,,""
2020,163835968,136048929,2,"C",20,,""
2020,163835970,136048929,16,"C",13,,""
2020,163835999,136048948,49,"C",18,,"N"
2020,163839754,136049020,14,"C",20,,""
2020,163836122,136052986,5,"C",20,,""
2020,163839809,136049065,49,"C",20,,"N"
2020,163836140,136053005,21,"C",20,,""
2020,163836115,136053009,16,"C",12,,""
2020,162500489,134945724,51,"C",13,,""
2020,162505020,134949351,16,"C",13,,""
2020,162505330,134949542,51,"C",20,,""
2020,162505357,134945896,44,"C",20,,""
2020,162500789,134949560,5,"C",14,,""
2020,162505370,134949566,5,"C",14,,""
2020,162505365,134949576,28,"C",13,,""
2020,162500812,134945913,45,"C",7,,""
2020,162505369,134945932,45,"C",20,,""
2020,162505430,134949608,51,"C",20,,""
2020,162500840,134945952,5,"C",20,,""
2020,162500869,134949654,45,"C",25,,""
2020,162500937,134949704,23,"C",24,,""
2020,162500930,134946035,2,"C",5,,""
2020,162500933,134946037,45,"C",20,,""
2020,162505513,134949687,14,"C",20,,""
2020,162505547,134949741,21,"C",20,,""
2020,162500971,134949753,16,"C",13,,""
2020,162500972,134949753,39,"C",13,,""
2020,162505605,134949753,28,"C",13,,""
2020,162505580,134949762,14,"C",20,,""
2020,162500948,134949771,45,"C",20,,""
2020,162505545,134949773,16,"C",13,,""
2020,162505546,134949773,35,"C",13,,""
2020,162505608,134949773,39,"C",13,,""
2020,162505630,134949777,14,"C",20,,""
2020,162505629,134949776,16,"C",13,,""
2020,162500986,134949785,16,"C",13,,""
2020,162505621,134946060,45,"C",24,,""
2020,162505600,134949786,44,"C",20,,""
2020,162505668,134949809,14,"C",20,,""
2020,162505635,134949817,16,"C",13,,""
2020,162505636,134949817,35,"C",13,,""
2020,162505702,134949846,14,"C",13,,""
2020,162501041,134949849,45,"C",18,,""
2020,162505711,134949848,47,"C",14,,""
2020,162505657,134949869,16,"C",13,,""
2020,153017434,126513350,51,"C",20,,""
2020,162494027,134941645,51,"C",20,,""
2020,162493970,134939062,51,"C",20,,""
2020,162490802,134939099,5,"C",20,,""
2020,162490805,134939102,5,"C",20,,""
2020,162494057,134939115,27,"C",20,,""
2020,162494058,134939115,51,"C",20,,""
2020,162490813,134939130,51,"C",3,,""
2020,162494090,134941676,5,"C",18,,""
2020,162490852,134939153,45,"C",8,,""
2020,162494131,134941701,45,"C",6,,""
2020,162490826,134939184,51,"C",20,,""
2020,162493957,134939037,49,"C",18,,"N"
2020,162490907,134939225,2,"C",25,,""
2020,162494154,134939238,49,"C",46,,"F"
2020,162490949,134939256,51,"C",20,,""
2020,162490938,134939260,45,"C",12,,""
2020,162490943,134939259,35,"C",13,,""
2020,162494218,134941798,41,"C",20,,""
2020,162491005,134941823,14,"C",20,,""
2020,162490978,134939319,5,"C",20,,""
2020,162494318,134939334,49,"C",20,,"F"
2020,162494319,134939334,5,"C",20,,""
2020,162491038,134939354,44,"C",20,,""
2020,162491023,134939359,5,"C",20,,""
2020,162491063,134941895,23,"C",8,,""
2020,162494463,134941952,44,"C",20,,""
2020,162496185,134939492,49,"C",20,,"N"
2020,162496204,134941993,23,"C",12,,""
2020,162494460,134939508,45,"C",20,,""
2020,162494522,134939517,16,"C",13,,""
2020,162494556,134939554,11,"C",7,,""
2020,162496243,134942036,51,"C",20,,""
2020,162496238,134939567,27,"C",20,,""
2020,162494641,134939611,51,"C",20,,""
2020,162494675,134939625,51,"C",20,,""
2020,153013539,126536609,21,"C",20,,""
2020,162494673,134939634,23,"C",12,,""
2020,162496311,134939634,11,"C",12,,""
2020,162496323,134939643,14,"C",20,,""
2020,162496331,134939647,26,"C",20,,""
2020,162496345,134939662,51,"C",20,,""
2020,162494716,134939665,37,"C",25,,""
2020,162494712,134942128,51,"C",20,,""
2020,162494718,134939681,27,"C",20,,""
2020,162494757,134939693,44,"C",47,,""
2020,162494760,134939697,44,"C",11,,""
2020,162494557,134939699,45,"C",12,,""
2020,162516503,134954900,49,"C",25,,"N"
2020,162521251,134955548,45,"C",20,,""
2020,162516506,134954900,21,"C",25,,""
2020,162510490,134954896,21,"C",18,,""
2020,162510489,134954896,51,"C",20,,""
2020,162510525,134954922,51,"C",20,,""
2020,162517450,134960497,51,"C",20,,""
2020,162521289,134960528,51,"C",20,,""
2020,162521299,134960535,45,"C",20,,""
2020,162517592,134960613,45,"C",8,,""
2020,162516569,134959747,21,"C",6,,""
2020,162516568,134959747,49,"C",6,,"N"
2020,162521404,134960624,35,"C",13,,""
2020,162516570,134959747,5,"C",6,,""
2020,162516706,134955032,14,"A",20,,""
2020,162516850,134959975,45,"C",39,,""
2020,162516874,134959998,35,"C",13,,""
2020,162521407,134960624,39,"C",13,,""
2020,162510837,134960039,49,"C",20,,"N"
2020,162516967,134960064,47,"C",14,,""
2020,162516975,134960076,5,"C",20,,""
2020,162510883,134955221,51,"C",20,,""
2020,162517053,134955279,56,"C",13,,""
2020,162510985,134960191,45,"C",6,,""
2020,162517167,134960254,35,"C",13,,""
2020,162511058,134955386,5,"C",20,,""
2020,162517221,134955411,27,"C",23,,""
2020,162511080,134960300,45,"C",8,,""
2020,162517245,134960306,46,"C",20,,""
2020,162517302,134955453,45,"C",12,,""
2020,162511150,134960398,16,"C",20,,""
2020,162517613,134960624,16,"C",13,,""
2020,162517332,134955482,16,"C",13,,""
2020,162511155,134955482,35,"C",13,,""
2020,162517410,134960462,5,"C",20,,""
2020,162517414,134960462,39,"C",20,,""
2020,162517615,134960629,49,"C",20,,"F"
2020,162521415,134960631,16,"C",15,,""
2020,162517632,134955682,45,"C",20,,""
2020,162521428,134960640,35,"C",20,,""
2020,162521427,134960640,16,"C",20,,""
2020,162521426,134960640,27,"C",20,,""
2020,162521437,134960649,5,"C",20,,""
2020,162518974,134961734,5,"C",5,,""
2020,162522332,134961734,45,"C",5,,""
2020,162522397,134961773,5,"C",20,,""
2020,162519058,134961790,5,"C",20,,""
2020,162519088,134961801,45,"C",8,,""
2020,162519180,134961873,49,"C",19,1,"N"
2020,162519198,134961899,49,"C",20,,"F"
2020,162522502,134961899,5,"C",20,,""
2020,162522553,134961943,45,"C",12,,""
2020,162522543,134961946,14,"C",25,,""
2020,162522534,134966654,16,"C",13,,""
2020,162519240,134961950,23,"C",8,,""
2020,162519254,134966650,14,"C",8,,""
2020,162522559,134961945,14,"C",8,,""
2020,162519267,134961959,16,"C",20,,""
